INFO 2020-06-16 20:35:20,001 autoreload 598 Watching for file changes with StatReloader
ERROR 2020-06-20 16:49:59,084 log 228 Internal Server Error: /
Traceback (most recent call last):
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\core\handlers\exception.py", line 34, in inner
    response = get_response(request)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\core\handlers\base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\core\handlers\base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "E:\Learning\python\pictureAnnotation\pictureAnnotationSystem\views.py", line 17, in showIndex
    return render(request, 'index.html')
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\shortcuts.py", line 19, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\template\loader.py", line 62, in render_to_string
    return template.render(context, request)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\template\backends\django.py", line 61, in render
    return self.template.render(context)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\template\base.py", line 171, in render
    return self._render(context)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\template\base.py", line 163, in _render
    return self.nodelist.render(context)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\template\base.py", line 936, in render
    bit = node.render_annotated(context)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\template\base.py", line 903, in render_annotated
    return self.render(context)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\template\defaulttags.py", line 443, in render
    url = reverse(view_name, args=args, kwargs=kwargs, current_app=current_app)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\urls\base.py", line 87, in reverse
    return iri_to_uri(resolver._reverse_with_prefix(view, prefix, *args, **kwargs))
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\urls\resolvers.py", line 677, in _reverse_with_prefix
    raise NoReverseMatch(msg)
django.urls.exceptions.NoReverseMatch: Reverse for 'file_upload' not found. 'file_upload' is not a valid view function or pattern name.
ERROR 2020-06-20 16:49:59,087 basehttp 157 "GET / HTTP/1.1" 500 126517
INFO 2020-06-20 16:50:21,682 basehttp 157 "GET / HTTP/1.1" 200 11592
INFO 2020-06-20 16:50:21,791 basehttp 157 "GET /static/js/AILabel.pkg.min.js HTTP/1.1" 304 0
INFO 2020-06-20 16:50:21,791 basehttp 157 "GET /static/js/csrf.js HTTP/1.1" 200 2989
INFO 2020-06-20 16:50:21,816 basehttp 157 "GET /static/js/jquery-3.5.1.min.js HTTP/1.1" 200 89476
WARNING 2020-06-20 16:50:22,009 log 228 Not Found: /public/gdbox/demo/imgs/marker.png
WARNING 2020-06-20 16:50:22,010 basehttp 157 "GET /public/gdbox/demo/imgs/marker.png HTTP/1.1" 404 2368
INFO 2020-06-20 16:52:54,117 basehttp 157 "GET / HTTP/1.1" 200 11621
INFO 2020-06-20 16:52:54,231 basehttp 157 "GET /static/js/csrf.js HTTP/1.1" 304 0
WARNING 2020-06-20 16:52:54,571 log 228 Not Found: /public/gdbox/demo/imgs/marker.png
WARNING 2020-06-20 16:52:54,577 basehttp 157 "GET /public/gdbox/demo/imgs/marker.png HTTP/1.1" 404 2368
INFO 2020-06-20 16:54:26,210 basehttp 157 "GET / HTTP/1.1" 200 11640
INFO 2020-06-20 16:56:04,521 basehttp 157 "GET / HTTP/1.1" 200 11661
INFO 2020-06-20 16:56:04,583 basehttp 157 "GET /static/js/csrf.js HTTP/1.1" 304 0
WARNING 2020-06-20 16:56:08,872 log 228 Not Found: /127.0.0.1/file_upload
WARNING 2020-06-20 16:56:08,878 basehttp 157 "POST /127.0.0.1/file_upload HTTP/1.1" 404 2333
ERROR 2020-06-20 16:56:53,458 log 228 Internal Server Error: /
Traceback (most recent call last):
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\core\handlers\exception.py", line 34, in inner
    response = get_response(request)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\core\handlers\base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\core\handlers\base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "E:\Learning\python\pictureAnnotation\pictureAnnotationSystem\views.py", line 17, in showIndex
    return render(request, 'index.html')
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\shortcuts.py", line 19, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\template\loader.py", line 62, in render_to_string
    return template.render(context, request)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\template\backends\django.py", line 61, in render
    return self.template.render(context)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\template\base.py", line 171, in render
    return self._render(context)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\template\base.py", line 163, in _render
    return self.nodelist.render(context)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\template\base.py", line 936, in render
    bit = node.render_annotated(context)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\template\base.py", line 903, in render_annotated
    return self.render(context)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\template\defaulttags.py", line 443, in render
    url = reverse(view_name, args=args, kwargs=kwargs, current_app=current_app)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\urls\base.py", line 87, in reverse
    return iri_to_uri(resolver._reverse_with_prefix(view, prefix, *args, **kwargs))
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\urls\resolvers.py", line 677, in _reverse_with_prefix
    raise NoReverseMatch(msg)
django.urls.exceptions.NoReverseMatch: Reverse for 'file_upload' not found. 'file_upload' is not a valid view function or pattern name.
ERROR 2020-06-20 16:56:53,460 basehttp 157 "GET / HTTP/1.1" 500 126432
INFO 2020-06-20 16:57:06,240 basehttp 157 "GET / HTTP/1.1" 200 11651
ERROR 2020-06-20 16:57:10,721 log 228 Internal Server Error: /file_upload
Traceback (most recent call last):
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\core\handlers\exception.py", line 34, in inner
    response = get_response(request)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\utils\deprecation.py", line 93, in __call__
    response = self.process_request(request)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\middleware\common.py", line 54, in process_request
    path = self.get_full_path_with_slash(request)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\middleware\common.py", line 94, in get_full_path_with_slash
    'url': request.get_host() + new_path,
RuntimeError: You called this URL via POST, but the URL doesn't end in a slash and you have APPEND_SLASH set. Django can't redirect to the slash URL while maintaining POST data. Change your form to point to 127.0.0.1:8000/file_upload/ (note the trailing slash), or set APPEND_SLASH=False in your Django settings.
ERROR 2020-06-20 16:57:10,723 basehttp 157 "POST /file_upload HTTP/1.1" 500 19547
INFO 2020-06-20 16:58:56,568 basehttp 157 "GET / HTTP/1.1" 200 11652
INFO 2020-06-20 16:58:56,634 basehttp 157 "GET /static/js/csrf.js HTTP/1.1" 304 0
INFO 2020-06-20 16:59:01,390 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 108
INFO 2020-06-20 16:59:29,442 basehttp 157 "GET / HTTP/1.1" 200 11654
INFO 2020-06-20 16:59:32,900 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 108
INFO 2020-06-20 17:00:29,904 basehttp 157 "GET / HTTP/1.1" 200 11470
INFO 2020-06-20 17:00:33,654 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 107
INFO 2020-06-20 17:02:01,595 autoreload 222 E:\Learning\python\pictureAnnotation\pictureAnnotationSystem\views.py changed, reloading.
INFO 2020-06-20 17:02:02,874 autoreload 598 Watching for file changes with StatReloader
INFO 2020-06-20 17:06:09,143 autoreload 598 Watching for file changes with StatReloader
INFO 2020-06-20 17:06:11,902 basehttp 157 "GET / HTTP/1.1" 200 11470
INFO 2020-06-20 17:06:12,036 basehttp 157 "GET /static/js/csrf.js HTTP/1.1" 304 0
INFO 2020-06-20 17:06:16,306 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 109
INFO 2020-06-20 17:06:35,678 basehttp 157 "GET / HTTP/1.1" 200 11469
INFO 2020-06-20 17:06:38,996 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 108
INFO 2020-06-20 17:09:12,313 autoreload 222 E:\Learning\python\pictureAnnotation\pictureAnnotationSystem\views.py changed, reloading.
INFO 2020-06-20 17:09:13,420 autoreload 598 Watching for file changes with StatReloader
INFO 2020-06-20 17:09:51,085 autoreload 222 E:\Learning\python\pictureAnnotation\pictureAnnotationSystem\views.py changed, reloading.
INFO 2020-06-20 17:09:52,358 autoreload 598 Watching for file changes with StatReloader
INFO 2020-06-20 17:09:54,834 basehttp 157 "GET / HTTP/1.1" 200 11469
INFO 2020-06-20 17:09:54,943 basehttp 157 "GET /static/js/csrf.js HTTP/1.1" 304 0
INFO 2020-06-20 17:09:57,967 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 108
INFO 2020-06-20 17:10:17,322 autoreload 222 E:\Learning\python\pictureAnnotation\pictureAnnotationSystem\views.py changed, reloading.
INFO 2020-06-20 17:10:18,681 autoreload 598 Watching for file changes with StatReloader
INFO 2020-06-20 17:10:20,140 autoreload 222 E:\Learning\python\pictureAnnotation\pictureAnnotationSystem\views.py changed, reloading.
INFO 2020-06-20 17:10:21,707 autoreload 598 Watching for file changes with StatReloader
INFO 2020-06-20 17:10:22,384 basehttp 157 "GET / HTTP/1.1" 200 11469
INFO 2020-06-20 17:10:30,623 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 109
INFO 2020-06-20 17:11:54,268 autoreload 222 E:\Learning\python\pictureAnnotation\pictureAnnotationSystem\views.py changed, reloading.
INFO 2020-06-20 17:11:56,630 autoreload 598 Watching for file changes with StatReloader
INFO 2020-06-20 17:14:41,494 basehttp 157 "GET / HTTP/1.1" 200 11409
INFO 2020-06-20 17:14:41,597 basehttp 157 "GET /static/js/csrf.js HTTP/1.1" 304 0
INFO 2020-06-20 17:14:46,325 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 82
INFO 2020-06-20 17:15:05,922 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 109
INFO 2020-06-20 17:15:51,459 basehttp 157 "GET / HTTP/1.1" 200 11441
INFO 2020-06-20 17:15:55,417 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 109
INFO 2020-06-20 17:18:02,381 autoreload 222 E:\Learning\python\pictureAnnotation\pictureAnnotationSystem\views.py changed, reloading.
INFO 2020-06-20 17:18:03,640 autoreload 598 Watching for file changes with StatReloader
INFO 2020-06-20 17:18:06,173 basehttp 157 "GET / HTTP/1.1" 200 11441
ERROR 2020-06-20 17:18:09,560 log 228 Internal Server Error: /file_upload/
Traceback (most recent call last):
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\core\handlers\exception.py", line 34, in inner
    response = get_response(request)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\core\handlers\base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\core\handlers\base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\views\decorators\csrf.py", line 54, in wrapped_view
    return view_func(*args, **kwargs)
  File "E:\Learning\python\pictureAnnotation\pictureAnnotationSystem\views.py", line 51, in file_upload
    respMsg = json.dump(msg)
TypeError: dump() missing 1 required positional argument: 'fp'
ERROR 2020-06-20 17:18:09,563 basehttp 157 "POST /file_upload/ HTTP/1.1" 500 19281
INFO 2020-06-20 17:18:57,718 autoreload 222 E:\Learning\python\pictureAnnotation\pictureAnnotationSystem\views.py changed, reloading.
INFO 2020-06-20 17:18:59,424 autoreload 598 Watching for file changes with StatReloader
INFO 2020-06-20 17:19:00,241 basehttp 157 "GET / HTTP/1.1" 200 11441
INFO 2020-06-20 17:19:00,400 basehttp 157 "GET /static/js/csrf.js HTTP/1.1" 304 0
INFO 2020-06-20 17:19:03,722 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 151
WARNING 2020-06-20 17:19:06,791 log 228 Not Found: /images/15926447437201123_新冠肺炎各国新增患者实时数据.png
WARNING 2020-06-20 17:19:06,800 basehttp 157 "GET /images/15926447437201123_%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E%E5%90%84%E5%9B%BD%E6%96%B0%E5%A2%9E%E6%82%A3%E8%80%85%E5%AE%9E%E6%97%B6%E6%95%B0%E6%8D%AE.png HTTP/1.1" 404 2566
INFO 2020-06-20 17:19:24,708 autoreload 222 E:\Learning\python\pictureAnnotation\pictureAnnotationSystem\views.py changed, reloading.
INFO 2020-06-20 17:19:26,144 autoreload 598 Watching for file changes with StatReloader
INFO 2020-06-20 17:19:32,058 basehttp 157 "GET / HTTP/1.1" 200 11441
INFO 2020-06-20 17:19:35,027 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 158
INFO 2020-06-20 17:19:36,324 basehttp 157 "GET /static/images/15926447750254946_%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E%E5%90%84%E5%9B%BD%E6%96%B0%E5%A2%9E%E6%82%A3%E8%80%85%E5%AE%9E%E6%97%B6%E6%95%B0%E6%8D%AE.png HTTP/1.1" 200 296291
INFO 2020-06-20 17:22:32,562 basehttp 157 "GET / HTTP/1.1" 200 11763
INFO 2020-06-20 17:22:36,933 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 158
INFO 2020-06-20 17:22:36,962 basehttp 157 "GET /static/images/15926449569310281_%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E%E5%90%84%E5%9B%BD%E6%96%B0%E5%A2%9E%E6%82%A3%E8%80%85%E5%AE%9E%E6%97%B6%E6%95%B0%E6%8D%AE.png HTTP/1.1" 200 296291
INFO 2020-06-20 17:22:44,860 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 104
INFO 2020-06-20 17:23:56,566 basehttp 157 "GET / HTTP/1.1" 200 11777
INFO 2020-06-20 17:23:56,790 basehttp 157 "GET /static/js/csrf.js HTTP/1.1" 304 0
INFO 2020-06-20 17:24:43,314 basehttp 157 "GET / HTTP/1.1" 200 11777
INFO 2020-06-20 17:24:47,220 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 158
INFO 2020-06-20 17:24:47,241 basehttp 157 "GET /static/images/15926450872180245_%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E%E5%90%84%E5%9B%BD%E6%96%B0%E5%A2%9E%E6%82%A3%E8%80%85%E5%AE%9E%E6%97%B6%E6%95%B0%E6%8D%AE.png HTTP/1.1" 200 296291
INFO 2020-06-20 17:24:52,101 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 104
INFO 2020-06-20 17:25:36,026 basehttp 157 "GET / HTTP/1.1" 200 11777
INFO 2020-06-20 17:25:39,845 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 104
INFO 2020-06-20 17:26:03,338 basehttp 157 "GET / HTTP/1.1" 200 11772
INFO 2020-06-20 17:26:06,815 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 104
INFO 2020-06-20 17:26:06,835 basehttp 157 "GET /static/images/15926451668137493_%E4%BA%91%E7%AD%94%E8%BE%A9%E7%95%99%E5%BF%B5.jpg HTTP/1.1" 200 289635
INFO 2020-06-20 17:26:10,620 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 158
INFO 2020-06-20 17:26:37,493 basehttp 157 "GET / HTTP/1.1" 200 11772
INFO 2020-06-20 17:26:40,677 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 158
INFO 2020-06-20 17:26:40,703 basehttp 157 "GET /static/images/15926452006759222_%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E%E5%90%84%E5%9B%BD%E6%96%B0%E5%A2%9E%E6%82%A3%E8%80%85%E5%AE%9E%E6%97%B6%E6%95%B0%E6%8D%AE.png HTTP/1.1" 200 296291
INFO 2020-06-20 17:26:44,730 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 104
INFO 2020-06-20 17:28:39,292 basehttp 157 "GET / HTTP/1.1" 200 11817
ERROR 2020-06-20 17:28:39,520 log 228 Internal Server Error: /file_upload/
Traceback (most recent call last):
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\core\handlers\exception.py", line 34, in inner
    response = get_response(request)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\core\handlers\base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\core\handlers\base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\views\decorators\csrf.py", line 54, in wrapped_view
    return view_func(*args, **kwargs)
  File "E:\Learning\python\pictureAnnotation\pictureAnnotationSystem\views.py", line 31, in file_upload
    img_type = file_obj.name.split('.')[1]
AttributeError: 'NoneType' object has no attribute 'name'
ERROR 2020-06-20 17:28:39,553 basehttp 157 "POST /file_upload/ HTTP/1.1" 500 19212
ERROR 2020-06-20 17:28:39,573 basehttp 157 "POST /file_upload/ HTTP/1.1" 500 59
INFO 2020-06-20 17:28:41,057 basehttp 157 "GET / HTTP/1.1" 200 11817
INFO 2020-06-20 17:28:49,822 basehttp 157 "GET / HTTP/1.1" 200 11811
INFO 2020-06-20 17:29:57,609 basehttp 157 "GET / HTTP/1.1" 200 11823
INFO 2020-06-20 17:29:57,757 basehttp 157 "GET /static/js/csrf.js HTTP/1.1" 304 0
INFO 2020-06-20 17:30:01,898 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 104
INFO 2020-06-20 17:30:01,924 basehttp 157 "GET /static/images/15926454018923905_%E4%BA%91%E7%AD%94%E8%BE%A9%E7%95%99%E5%BF%B5.jpg HTTP/1.1" 200 289635
INFO 2020-06-20 17:30:04,516 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 158
INFO 2020-06-20 17:30:04,541 basehttp 157 "GET /static/images/15926454045140777_%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E%E5%90%84%E5%9B%BD%E6%96%B0%E5%A2%9E%E6%82%A3%E8%80%85%E5%AE%9E%E6%97%B6%E6%95%B0%E6%8D%AE.png HTTP/1.1" 200 296291
INFO 2020-06-20 17:30:09,641 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 104
INFO 2020-06-20 17:30:09,669 basehttp 157 "GET /static/images/15926454096396801_%E4%BA%91%E7%AD%94%E8%BE%A9%E7%95%99%E5%BF%B5.jpg HTTP/1.1" 200 289635
INFO 2020-06-20 17:33:51,912 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 158
INFO 2020-06-20 17:33:51,938 basehttp 157 "GET /static/images/15926456319109807_%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E%E5%90%84%E5%9B%BD%E6%96%B0%E5%A2%9E%E6%82%A3%E8%80%85%E5%AE%9E%E6%97%B6%E6%95%B0%E6%8D%AE.png HTTP/1.1" 200 296291
INFO 2020-06-20 17:34:17,522 basehttp 157 "GET / HTTP/1.1" 200 11823
INFO 2020-06-20 17:35:45,415 basehttp 157 "GET / HTTP/1.1" 200 11815
INFO 2020-06-20 17:35:45,628 basehttp 157 "GET /static/js/csrf.js HTTP/1.1" 304 0
INFO 2020-06-20 17:35:50,540 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 158
INFO 2020-06-20 17:35:50,561 basehttp 157 "GET /static/images/15926457505388842_%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E%E5%90%84%E5%9B%BD%E6%96%B0%E5%A2%9E%E6%82%A3%E8%80%85%E5%AE%9E%E6%97%B6%E6%95%B0%E6%8D%AE.png HTTP/1.1" 200 296291
ERROR 2020-06-20 17:35:56,632 log 228 Internal Server Error: /file_upload/
Traceback (most recent call last):
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\core\handlers\exception.py", line 34, in inner
    response = get_response(request)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\core\handlers\base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\core\handlers\base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "E:\Learning\python\pictureAnnotation\venv\lib\site-packages\django\views\decorators\csrf.py", line 54, in wrapped_view
    return view_func(*args, **kwargs)
  File "E:\Learning\python\pictureAnnotation\pictureAnnotationSystem\views.py", line 31, in file_upload
    img_type = file_obj.name.split('.')[1]
AttributeError: 'NoneType' object has no attribute 'name'
ERROR 2020-06-20 17:35:56,634 basehttp 157 "POST /file_upload/ HTTP/1.1" 500 19212
INFO 2020-06-20 17:36:03,417 basehttp 157 "GET / HTTP/1.1" 200 11806
INFO 2020-06-20 17:36:06,620 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 158
INFO 2020-06-20 17:36:27,466 basehttp 157 "GET / HTTP/1.1" 200 11805
INFO 2020-06-20 17:36:31,187 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 158
INFO 2020-06-20 17:36:36,590 basehttp 157 "GET / HTTP/1.1" 200 11806
INFO 2020-06-20 17:36:39,754 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 158
INFO 2020-06-20 17:36:39,788 basehttp 157 "GET /static/images/15926457997536292_%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E%E5%90%84%E5%9B%BD%E6%96%B0%E5%A2%9E%E6%82%A3%E8%80%85%E5%AE%9E%E6%97%B6%E6%95%B0%E6%8D%AE.png HTTP/1.1" 200 296291
INFO 2020-06-20 17:37:02,216 basehttp 157 "GET / HTTP/1.1" 200 11798
INFO 2020-06-20 17:37:05,183 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 158
INFO 2020-06-20 17:39:05,679 basehttp 157 "GET / HTTP/1.1" 200 11853
INFO 2020-06-20 17:39:09,755 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 158
INFO 2020-06-20 17:40:25,428 basehttp 157 "GET / HTTP/1.1" 200 11923
INFO 2020-06-20 17:40:28,425 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 157
INFO 2020-06-20 17:41:39,785 basehttp 157 "GET / HTTP/1.1" 200 11936
INFO 2020-06-20 17:41:43,826 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 157
INFO 2020-06-20 17:42:04,758 basehttp 157 "GET / HTTP/1.1" 200 11937
INFO 2020-06-20 17:42:07,890 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 158
INFO 2020-06-20 17:42:25,988 basehttp 157 "GET / HTTP/1.1" 200 11981
INFO 2020-06-20 17:42:26,102 basehttp 157 "GET /static/js/csrf.js HTTP/1.1" 304 0
INFO 2020-06-20 17:42:29,212 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 157
INFO 2020-06-20 17:46:01,016 basehttp 157 "GET / HTTP/1.1" 200 11883
INFO 2020-06-20 17:46:04,979 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 158
INFO 2020-06-20 17:48:09,957 basehttp 157 "GET / HTTP/1.1" 200 11931
INFO 2020-06-20 17:48:13,517 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 158
INFO 2020-06-20 17:52:12,790 basehttp 157 "GET / HTTP/1.1" 200 11960
INFO 2020-06-20 17:52:12,945 basehttp 157 "GET /static/js/csrf.js HTTP/1.1" 304 0
INFO 2020-06-20 17:52:17,356 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 158
INFO 2020-06-20 17:52:42,978 basehttp 157 "GET / HTTP/1.1" 200 11965
INFO 2020-06-20 17:52:46,449 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 158
INFO 2020-06-20 17:52:46,481 basehttp 157 "GET /static/images/15926467664479606_%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E%E5%90%84%E5%9B%BD%E6%96%B0%E5%A2%9E%E6%82%A3%E8%80%85%E5%AE%9E%E6%97%B6%E6%95%B0%E6%8D%AE.png HTTP/1.1" 200 296291
INFO 2020-06-20 17:52:58,490 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 104
INFO 2020-06-20 17:52:58,512 basehttp 157 "GET /static/images/15926467784898407_%E4%BA%91%E7%AD%94%E8%BE%A9%E7%95%99%E5%BF%B5.jpg HTTP/1.1" 200 289635
INFO 2020-06-20 17:55:17,431 autoreload 222 E:\Learning\python\pictureAnnotation\pictureAnnotationSystem\views.py changed, reloading.
INFO 2020-06-20 17:55:18,939 autoreload 598 Watching for file changes with StatReloader
INFO 2020-06-20 17:57:12,038 autoreload 598 Watching for file changes with StatReloader
INFO 2020-06-20 17:57:13,775 basehttp 157 "GET / HTTP/1.1" 200 11965
INFO 2020-06-20 17:57:17,993 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 104
INFO 2020-06-20 17:57:18,016 basehttp 157 "GET /static/images/15926470379266548_%E4%BA%91%E7%AD%94%E8%BE%A9%E7%95%99%E5%BF%B5.jpg HTTP/1.1" 200 289635
INFO 2020-06-20 17:57:34,532 autoreload 222 E:\Learning\python\pictureAnnotation\pictureAnnotationSystem\views.py changed, reloading.
INFO 2020-06-20 17:57:34,537 basehttp 157 "GET / HTTP/1.1" 200 11965
INFO 2020-06-20 17:57:35,948 autoreload 598 Watching for file changes with StatReloader
INFO 2020-06-20 17:57:38,286 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 104
INFO 2020-06-20 17:57:38,300 basehttp 157 "GET /static/images/15926470582662983_%E4%BA%91%E7%AD%94%E8%BE%A9%E7%95%99%E5%BF%B5.jpg HTTP/1.1" 200 289635
INFO 2020-06-20 17:58:52,330 autoreload 222 E:\Learning\python\pictureAnnotation\pictureAnnotationSystem\views.py changed, reloading.
INFO 2020-06-20 17:58:54,009 autoreload 598 Watching for file changes with StatReloader
INFO 2020-06-20 17:58:54,732 basehttp 157 "GET / HTTP/1.1" 200 11965
INFO 2020-06-20 17:58:58,917 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 104
INFO 2020-06-20 17:58:58,954 basehttp 157 "GET /static/images/15926471388566427_%E4%BA%91%E7%AD%94%E8%BE%A9%E7%95%99%E5%BF%B5.jpg HTTP/1.1" 200 289635
INFO 2020-06-20 18:02:37,398 autoreload 222 E:\Learning\python\pictureAnnotation\pictureAnnotationSystem\views.py changed, reloading.
INFO 2020-06-20 18:02:39,100 autoreload 598 Watching for file changes with StatReloader
INFO 2020-06-20 18:02:39,591 basehttp 157 "GET / HTTP/1.1" 200 12006
INFO 2020-06-20 18:02:39,767 basehttp 157 "GET /static/js/csrf.js HTTP/1.1" 304 0
INFO 2020-06-20 18:02:44,992 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 187
INFO 2020-06-20 18:02:45,008 basehttp 157 "GET /static/images/15926473649601438_%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E%E5%90%84%E5%9B%BD%E6%96%B0%E5%A2%9E%E6%82%A3%E8%80%85%E5%AE%9E%E6%97%B6%E6%95%B0%E6%8D%AE.png HTTP/1.1" 200 296291
INFO 2020-06-20 18:03:07,481 basehttp 157 "POST /file_upload/ HTTP/1.1" 200 132
